Text strings referenced in ntdll.text
Address    Disassembly                               Text string
77B0F215   PUSH 77AB29AE                             ASCII DLL name %wZ was redirected to %wZ by SxS

77B0F21C   PUSH 77AB29FC                             ASCII LdrGetDllHandleEx
77B0F226   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F292   PUSH 77AB2990                             ASCII Locating DLL %wZ in path %wZ

77B0F299   PUSH 77AB29FC                             ASCII LdrGetDllHandleEx
77B0F2A3   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F324   PUSH 77AB2958                             ASCII SxS redirection of DLL %wZ failed with status 0x%08lx

77B0F32B   PUSH 77AB29FC                             ASCII LdrGetDllHandleEx
77B0F335   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F35A   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0F361   PUSH 77AB29FC                             ASCII LdrGetDllHandleEx
77B0F36B   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F3FE   PUSH 77AB2A56                             ASCII LdrReadMemory
77B0F546   PUSH 77AB2A64                             ASCII LdrLockLoaderLock
77B0F59D   PUSH 77AB2A76                             ASCII LdrUnlockLoaderLock
77B0F612   PUSH 77AB2AC6                             ASCII Unmapping DLL %wZ

77B0F619   PUSH 77AB2AB8                             ASCII LdrpUnloadDll
77B0F623   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F657   PUSH 77AB2A8A                             ASCII Uninitializing DLL %wZ (Init routine %p)

77B0F65E   PUSH 77AB2AB8                             ASCII LdrpUnloadDll
77B0F668   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F68D   PUSH 77AB2AB8                             ASCII LdrpUnloadDll
77B0F6CC   PUSH 77AB2B1A                             ASCII Locating procedure %Z by name

77B0F6D3   PUSH 77AB2B00                             ASCII LdrGetProcedureAddressEx
77B0F6DD   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F700   PUSH 77AB2ADC                             ASCII Loading procedure 0x%lx by ordinal

77B0F707   PUSH 77AB2B00                             ASCII LdrGetProcedureAddressEx
77B0F711   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F766   PUSH 77AB2B00                             ASCII LdrGetProcedureAddressEx
77B0F7A5   PUSH 77AB2BC4                             ASCII DLL name %wZ DLL path %wZ

77B0F7AC   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F7B6   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F7D5   PUSH 77AB2B92                             ASCII DLL %wZ was redirected to %wZ by SxS

77B0F7DC   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F7E6   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F852   PUSH 77AB2B72                             ASCII Loading DLL %wZ from path %wZ

77B0F859   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F863   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F8C8   PUSH 77AB2B3C                             ASCII Could not validate the crypto signature for DLL %wZ

77B0F8CE   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F8D8   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F91A   MOV DWORD PTR DS[EAX],77B9021C           ASCII xE
77B0F94F   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F99F   PUSH 77AB2958                             ASCII SxS redirection of DLL %wZ failed with status 0x%08lx

77B0F9A5   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F9AF   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0F9D4   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0F9DB   PUSH 77AB2BB8                             ASCII LdrpLoadDll
77B0F9E5   PUSH 77AB29DA                             ASCII dw7rtmminkernelntdllldrapi.c
77B0FA05   PUSH 77B0FA58                             UNICODE COMPLUS_Version
77B0FBBB   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0FBC2   PUSH 77AB2C8A                             ASCII LdrpFindKnownDll
77B0FBCC   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FBE7   PUSH 77AB2C9C                             ASCII DLL name %wZ

77B0FBEE   PUSH 77AB2CAC                             ASCII LdrpResolveFileName
77B0FC0D   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0FC14   PUSH 77AB2CAC                             ASCII LdrpResolveFileName
77B0FC33   PUSH 77AB2C9C                             ASCII DLL name %wZ

77B0FC3A   PUSH 77AB2CC0                             ASCII LdrpResolveDllName
77B0FC44   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FD3B   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0FD42   PUSH 77AB2CC0                             ASCII LdrpResolveDllName
77B0FD4C   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FD65   PUSH 77AB2CEA                             ASCII DLL name %ws

77B0FD6C   PUSH 77AB2CD4                             ASCII LdrpMapViewOfSection
77B0FD76   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FE0B   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0FE12   PUSH 77AB2CD4                             ASCII LdrpMapViewOfSection
77B0FE1C   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FE3B   PUSH 77AB2C9C                             ASCII DLL name %wZ

77B0FE96   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0FEBB   PUSH 77AB2BC4                             ASCII DLL name %wZ DLL path %wZ

77B0FEC2   PUSH 77AB2DAE                             ASCII LdrpSearchPath
77B0FECC   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FF33   PUSH 77AB2946                             ASCII Status 0x%08lx

77B0FF3A   PUSH 77AB2DAE                             ASCII LdrpSearchPath
77B0FF44   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B0FF60   PUSH 77AB2BC4                             ASCII DLL name %wZ DLL path %wZ

77B0FF67   PUSH 77AB2DBE                             ASCII LdrpFindOrMapDll
77B0FF71   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B1009F   PUSH 77AB2DBE                             ASCII LdrpFindOrMapDll
77B101B2   PUSH 77AB2946                             ASCII Status 0x%08lx

77B101B9   PUSH 77AB2DBE                             ASCII LdrpFindOrMapDll
77B101C3   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B101DD   PUSH 77AB2BC4                             ASCII DLL name %wZ DLL path %wZ

77B101E4   PUSH 77AB2DD0                             ASCII LdrpFindLoadedDll
77B101EE   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B1027E   PUSH 77AB2946                             ASCII Status 0x%08lx

77B10285   PUSH 77AB2DD0                             ASCII LdrpFindLoadedDll
77B1028F   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B102DA   PUSH 77AB312A                             ASCII Could not locate the init routine for the shim engine DLL

77B102E0   PUSH 77AB310C                             ASCII LdrpRunShimEngineInitRoutine
77B102EA   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B1031B   PUSH 77AB317A                             ASCII Process 0x%x (%wZ) exiting

77B10322   PUSH 77AB3166                             ASCII LdrShutdownProcess
77B1032C   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10472   PUSH 77AB3352                             ASCII Could not locate procedure %s in the shim engine DLL

77B10478   PUSH 77AB3336                             ASCII LdrpGetShimEngineInterface
77B10482   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B104C4   PUSH 77AB3458                             ASCII Loading the shim engine DLL %wZ failed with status 0x%08lx

77B104CA   PUSH 77AB3444                             ASCII LdrpLoadShimEngine
77B104D4   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B1050C   PUSH 77AB340C                             ASCII The init routine for the shim engine DLL %wZ failed

77B10512   PUSH 77AB3444                             ASCII LdrpLoadShimEngine
77B1051C   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B1055B   PUSH 77AB28A6                             UNICODE ExecuteOptions
77B10585   PUSH 77AB364C                             UNICODE DisableExceptionChainValidation
77B10611   PUSH 77AB3622                             UNICODE DisableHeapLookaside
77B10626   PUSH 77AB3606                             UNICODE ShutdownFlags
77B1063A   PUSH 77AB35D2                             UNICODE MinimumStackCommitInBytes
77B1066D   PUSH 77AB35BC                             UNICODE GlobalFlag
77B106B1   PUSH 77AB35BC                             UNICODE GlobalFlag
77B10713   PUSH 77AB357A                             ASCII Initializing the app verifier package failed with status 0x%08lx

77B10719   PUSH 77AB355A                             ASCII LdrpInitializeExecutionOptions
77B10723   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B1078B   PUSH 77AB3526                             UNICODE MaxDeadActivationContexts
77B107AE   PUSH 77AB34FA                             UNICODE UnloadEventTraceDepth
77B107D1   PUSH 77AB34E0                             UNICODE TracingFlags
77B1082B   PUSH 77AB35BC                             UNICODE GlobalFlag
77B10894   PUSH 77AB3496                             ASCII Initializing the application verifier package failed with status 0x%08lx

77B1089A   PUSH 77AB355A                             ASCII LdrpInitializeExecutionOptions
77B108A4   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10A27   PUSH 77AB3C84                             ASCII Initializing the execution options for the process %lx failed with status 0x%08lx

77B10A2D   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10A37   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10A6E   PUSH 77AB3C52                             ASCII Initializing process 0x%lx

77B10AF9   PUSH 77AB3C0E                             ASCII Applying WOW64 fixups to the executable failed with status 0x%08lx

77B10BD4   PUSH 77AB3BD8                             UNICODE StackTraceDatabaseSizeInMb
77B10C23   PUSH 77AB3BB2                             ASCII Stack trace database size is %ld Mb

77B10C2A   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10C34   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10C9C   PUSH 77AB3B90                             ASCII Creating the process heap failed

77B10CA2   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10CAC   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10CEC   PUSH 77AB3A48                             UNICODE DebugProcessHeapOnly
77B10E15   PUSH 77AB39FE                             ASCII Querying the known DLL directory link object failed with status 0x%08lx

77B10E1B   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10E25   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10E40   PUSH 77AB39B6                             ASCII Opening the known DLL directory link object failed with status 0x%08lx

77B10E46   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10E50   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10EAA   PUSH 77AB3974                             ASCII Allocating a buffer to hold the current working directory failed

77B10EB0   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10EC8   MOV ESI,7FFE0030                          UNICODE CWindows
77B10F1E   PUSH 77AB393A                             ASCII Allocating a data table entry for the executable failed

77B10F24   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10F2E   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B10F7D   PUSH 77AB3900                             ASCII Allocating a data table entry for the system DLL failed

77B10F83   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10FC2   PUSH 77AB389E                             ASCII Beginning execution of %wZ (%wZ)
	Current directory %wZ
	Search path %wZ

77B10FC9   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B10FD3   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B11004   PUSH 77AB3856                             ASCII Initializing the current directory to %wZ failed with status 0x%08lx

77B1100B   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B11015   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B11072   PUSH 77AB380E                             ASCII Allocating a data table entry for the application verifier DLL failed

77B11078   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B11181   PUSH 77AB2D98                             ASCII LDR
77B111DA   PUSH 77AB37DA                             ASCII Initializing TLS slots failed with status 0x%08lx

77B111E1   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B11209   PUSH 77AB3786                             ASCII Locating procedure %Z in Windows subsystem DLL %wZ failed with status 0x%08lx

77B11210   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B1121A   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B11244   PUSH 77AB3786                             ASCII Locating procedure %Z in Windows subsystem DLL %wZ failed with status 0x%08lx

77B1124B   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B11255   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B112A9   PUSH 77AB3726                             ASCII Walking the import tables of the executable and its static imports failed with status 0x%08lx

77B112AF   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B112FB   PUSH 77AB36E6                             ASCII Loading Windows subsystem DLL %wZ failed with status 0x%08lx

77B11302   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B1130C   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B11389   PUSH 77AB368C                             ASCII Running the init routines of the executable's static imports failed with status 0x%08lx

77B11390   PUSH 77AB3C6E                             ASCII LdrpInitializeProcess
77B113BC   PUSH 77AB32FA                             UNICODE DisableUserModeCallbackFilter
77B1142A   PUSH 77AB304E                             ASCII Process initialization failed with status 0x%08lx

77B11431   PUSH 77AB3D1C                             ASCII _LdrpInitialize
77B1143B   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B11534   PUSH 77AB3CEC                             ASCII Delaying execution failed with status 0x%08lx

77B1153B   PUSH 77AB3D1C                             ASCII _LdrpInitialize
77B11545   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B11944   PUSH 77AB408E                             ASCII DLL name %s DLL path %wZ

77B1194B   PUSH 77AB4078                             ASCII LdrpLoadImportModule
77B11952   PUSH 77AB3FEE                             ASCII dw7rtmminkernelntdllldrsnap.c
77B119E9   PUSH 77AB404C                             ASCII DLL name %wZ was redirected to %wZ by SxS.

77B119F0   PUSH 77AB4078                             ASCII LdrpLoadImportModule
77B119FA   PUSH 77AB3FEE                             ASCII dw7rtmminkernelntdllldrsnap.c
77B11A4F   PUSH 77AB4012                             ASCII Loading DLL %wZ from path %wZ failed with status 0x%08lx

77B11A56   PUSH 77AB4078                             ASCII LdrpLoadImportModule
